text,label
jinna wdda pagl utna hi logo ka brra hajoom ho ga us k ird gird akhta,0
maa kk chodu ko chod ke paida wale randi aulad sale apni behan ko ke rkhne wale muhammad nazayaj aulad,0
mard kabhi ki tauheen nahin. aur jo tauheen karta fitratan mard nahin hota. 😎 # merepaastumho,0
  mashallah aap ki niyat bahut acchi hai allah tala aapko kamyab karega sabse bada kam duniya mein hai insaaniyat ki khidmat hai jo aap kah rahi ho,1
saeee tere pass hi jaun 🙂,1
kyun kya tmhari maa chod li mn ne?,0
lo pakistan marne i ha 😐 ye tw ase ha k ao mujy qandeel bnao,0
kash ye waha pe hota aur use sahi salamat uske ghar ata. am sorry not my. # justiceforpriyankareddy,1
bhenchod diwali gayi thand aa ye ke lode machar abhi mare,0
sahab aapko hijra hai,0
rt: js talaq ho ab wo btaygi ahmaq kon ha 🤔,0
bhenchod hai ye,0
bhenchod itna mushkil to nai hona tha zindagi ko,0
phrr koi bhi shadi nii krna chahe ga😂,1
abbey gaandu... dalle proof chiye bhadwe.. lund le le mera bosdk  #asimfandomhits6m,0
      acha phir doctor ko check karwao or ma asim azhar k i nhi fahad bhai ki bat kar rhi hn don't blame him,1
"when my husband was a kid, he went to his ahmedi teacher’s wedding, when he came back his father punished him for eating food from kafir’s place. i am glad that didn’t change his views.",1
mene hi ni wese ni ho rha 😂,1
ye kahani shias ibne saba aur dosray munafiqo hain! tum shias hi ibne saba ki! tumhara radd quran mein khud kya hai!,0
samjh nahi arhe sab se mai tang ho ya sab mujhse tang hai,1
lanati,0
i am a sad owaisi. randi rona wala  owaisi. 🤣🤣🤣   #iamasadowaisi,0
ooo rundi jali jali lol,0
apny hi hn na😂😂😁 cast b same ha,1
wonder why all ahmedi social media activists are busy protecting musharraf the traitor. sounds alarming.,0
arey madam mard orat barabar ka falsafa ka phr brdasht kren,1
 aab aap multan ka ragra nikalain ausy support jar ka😂😂😂😂😂😂😂,1
 upset logon ko thek krne ka talent mre pas hai,1
"apnay tou pura chara tha ""ahmaq"" ko!!!!",0
   ap py fit h ye wala title,1
"daro sy jis din ye air na ho gi, jo is k liye apni rahi hy. qadar karo in, verna dek lo kya ho raha hy nechy. pak fauj to zindabad paindaba",1
maa phudi lun. teri ammi aor phir tu kutta kanjri ka bacha aia,0
 kuch bhi nhi..😂,1
jitni lanaty yahodi ghulam ko mily gi ap ka   hissa brabar ka  hai,0
abe abhi to india ki burai kar rahi randi haha,0
unke liye reservation ka kidda nhi tha na  randi k pille waise v tere jaise halala k paidaish ko fake duniya bnnane shok jo chada h. jitni fake duniya bnnani h bna lo nature to apne hisab se chlega  reservation se nhi,0
 isi dunya ki sb se powerful agency hy tm do number pathan kia muqabla kro gy,0
rt : bahadur baap ka bahadur beta 😆,1
ajj kutte teri bhain nu kothe te bathake aau dekhi kive aake saari jaau teri maa bhain aaj,0
"  to logon ki jahalat khatam kren unko musalman hone ki sahi trbeat kren, honour killing islam mn ni hai ke honour kiling ki wja se aplog parde ko issue bna kr mera jism mri marzi krne lgen.",1
bhootniii ye e aesi hn kashmir mn. hindu e america ke afghanistan mn hn apny hindustan mn sub ki band bja rhy hn tum logon ki phat rhi hai ab bc,0
rt : aap sab ko rona aaye ga agar hum bata dain keh humara sadiq farewell kese krwata hai :(:,1
bar bar wohi rishtedar bhenchod samne ajte ha lagta ha ghar change krna padega 💆,0
is mc ki maa jaruri aati he apne pass...kon he ye chaman hutiya.... muhh se kishmish toot ni rahe ..gaand se akhrot todengd chakke.. tum sab gayab mat hona christmas gaande gu ho toh ...yaha hawabazi karo bas 🤭🤭🤭🤭🤭,0
larty thora ho bhenchodo,0
" koi pegham nai diya ja raha, ye mery mulk ki salmiyat ki bat hy, pasthon hony ki nai. qaum ko mat ghaseto is traf, bar tmari sunny waly b nai ab. logn ko shaor a gya hy. ap b aqal sy kam lain ab.",1
randi kabhi ni ruk sakta 🥺,0
sene sy tere sir ko lga k  sunti mn rhn nam apna🥰💕,1
sara din sonay pr krti 😂 is liye kuch to krna prta,1
 tum ny jo kia hua hy sab ko follow 😂,1
itni beghairat army india ki 72saal se kha rahi mulk ka budget aaj tk apnay se 10 guna chota pakistan qaboo na aaska lakh lanat na mardo,0
   bhai steps to kafi dfa le chukay ko ashia sasti kb kro gy apk apny voters b kehny per majboor hain... kch to soch lo ab,1
ashaw chalo mazak buss ho geya flert,1
"mrd kuta hota hai tu kindly aurat ke krdar pe bhi roshni dal dein? ap chnd hramzadon ki wjah se pori mrd zat ko gali na dein apke bhi bhai bap hzbnd sb mrd hi hain, same is the case with aurtin, chnd ki wjah se pori aurat zat ko tu gali nhi di ja skti na",0
rt : jab tak hammare paise nhi deta marne nhi dena isss bharwe ko,0
you a madarchod chutiya chaman,0
niazi go,0
" ""dunya ka sab  se bada bewaqof ka award"" modi ko hi jata hai #hitler_modi",0
"apni behn ko march mein shamil karo aur us k hath mein banner pakrao, jis pay likha hota hay, aagay nahi ab peechay dalo ,phir us ke post bhe share karo",0
 allah kary ab ye record na toott ksi se ameeenn sumameen sid winner hai #sidharthshukla #aslifans #bb13onvoot,1
chal! phansi hoi thi!,0
january - - hu duaooo yaad rakhna - - me kush yaad rakhne hua ho hi yaad,1
 kch krny ko h he ni  kch log apni adat bna kr chly jty na nend ati hai 😂😂 bnda kry to kia kry,1
😂 😂 ok hah,1
"no ' s not like deluded so called, 2015 - 11 -: :, , pakistan",0
mai aksar kehta hn apke naseeb ka time apko mil hi jana  force kr k bat krny ka koi faida nh😄,1
you eat akhrot how has that affected you.,1
nayi ring pehnnay say puranay hath ka lams utar jata hai kya?,1
allah knows is the kaafir 😇,0
toh jb harami ki. . mahira likhri thi honth ki chipkali ne certificate dia h ka? ? dogle.,0
ye h haqiqat  (zahra as) ka hq khany walon per drbar cy khali wps bhejny walon per lanat ho r beshumar ho ✋✋✋ ,0
" ji, yahi to pareshani hai ki logon ko sach se koi matlab hi nhi hai. bas trend karna hai, kuch bhi naya mil jaye.",1
 yahan hum thand se maray ja rahain hai,1
tm jese bhrwoo ko gali hi di jae gi tm kanjar gaddar hu bhen chod,0
rundi saala,0
"   haaaaay, kia kehny aap k.",1
"agr hamari fauj gand marwa rai hai to isme tumhari gand kyu jal rai hai,yeh to achi baat hai tumhare liye to dar kis baat ka..isey kehte hai khauf aur yeh rehna chaiye samjha bhadwe ki nasal",0
imran chore zakat khore yahodi destroyed pakistan and business of pakistan nation. ckickout imran from pakistan government and put to jail for the first time real accountability start in pakistan and bajwa harrami and khosa chief unjustice harrami with,0
rt : *my bestfriend to me*  yaar gaaalian kam dia kar me: sahi bolra hy bharwe tu,0
ek thakur k khandan walon nay poori nleague ko hijra banadiya.,0
lanti khan or yahodiye like lakh di lanat pr,0
bc kdr hai jaldi bata .....maa qasam chlty han,0
bhai tu ajeeb ksi madarchod gashti ka bachha ha.,0
kuch hosh k nakhun lo aur mulk o millat bcho is yahoodi agent sy. yh na ho na k pir time hath sy nikal jai aur tm saya dohndty pirro,0
or koi horha ha?,1
"mie nai, taqreeb tha. ar selected bharwe ne apni control mie.",0
🤣 🤣 ho ga to 50k like mely gy,1
"#ڈpak army celebrates india's dream with dust on february 27 !!!   imran khan also unveiled india's terror in the un on september 27 and on october 27, indian yahodi agent maulan diesalhumiliated.",0
thoda triple nikaah halala roahni daliyega.,1
 toba toba. asal moman woh hae jo moka milnay k bwjud sabit qadam rhay.,1
lanat amreca ke dollars khor general bajwa aur yahoodi agent harami imran niazi ke tolley per . koi share  kar rahey ho .harami general musharaf tolley ne america se 35 billion dollars le k 80000 pakistani marwaya he,0
nahi g sari rat nahi ki khbi hahaha din me hi ho jati,1
ye nhi pata k duniya ki behtreen intelligence. ...,1
"randion lagta hai, due to, thing free. bhi rahti hai unse, unko kya?",0
nakhre maan baap hi uthatey hain baki sub dhokha dete hain,1
when its cold other states: bhai boht h delhi boyz: bhenchod thand,0
isi bat pay do is becharay ko is say ziada wafadari dikhaye,1
 islamabad s shift kar jao,1
😂 😂 😂 bas aik dua 😂 😌,1
read nothing but “ randdi a genetical tuned card which a “ card ”. india has grown above bs. live or leave. thanks nothing 🤬 🤬,0
aur side pe jay hmhera jazz zaindabad. .! !! a hai hmko bachny??,1
fazalundo tu ek randi ki olad hai..  teri pan nu yawa mai harami di nasal,0
m boldi hun 😒,1
ye bhenchod crush ki story dekhne ke time mera net slow kyun ho jata heiiiii,0
 sahi baat h.. itni ghatiya acting bardaasht nhi ki jayegi 🤬🤬 doshi ko triple saza milni chahiye..  1) goli chalane ki  2) ghatiya acting ki 3) logo ko dhoka dene ki,1
kiaaa parsal mil skta ha? bht bhook lag gai daikh kr,1
yeh young doctors nahee hoon ga na  😜,1
this is terror we have condemned this cowardly on sooner or later will be destroyed if doing like pani me reh kar magar bair bahot mehnga #,1
bc inki bandi ko koi kuch bole to inki gaan me chul machti hai bkl dogle hai khali rt khane aaye hai yaha...!!!,0
abe chup b bharwe...tje jate jate thuka apni behn chodne k lye de gia h....to us ko chodta reh r badle me thukla ko gata reh,0
rt : kia ghasti ka jism ha,0
bye 😂,1
: ae gandu bharwe madrchod randi ke nas kaat,0
agar main defame game shuru nahi kar rahi aur lehaaz kar rahi hoon tau bht ghalat faida uthanay ki koshish kar rahe ho aap. start tau aap ne kia hai lekin agar yeh gandi degrading game khelna chahtay ho tau btao?,1
 bas bhut hogaya 😤 i will manage a lawyer to file a case against you. 2006 sa mere wallet ko loot rahn ho..  1 number ki chor company hai.. jab b load keya paisy ghayab...😡😡😡😡 i will see you in court  #boycottjazz,1
 kia ye free ha,1
pani ko hy nibhana hy,1
 iss dfa mujhey v ly jana uss rally py plz boht mann hai jany ka😭,1
is a mahachor & is his baap. both have  made the govt exchequer go into negative with their flights abroad. #gujjucommunity,0
yeah we should  warna raaz khool jai ga,1
bahanchod chutiye sale ek hi tweet sare copy karte hai. pata nahi chal pata original kiska hai.,0
what makes. .. he is hijra will bow to feet and her washed feet water,0
 good night sweetheart reply zaroor krna sab ka,1
what do u mean by bc ??? teri bhn chod smjh i na mry sath panga mt laina kuta bna k rkh doon ge tmain gaaliyan daitay ho salay ... apna maa bhn ko bachaa loo nai tu nanaga kr doon ge,0
.. bangash kitne ho na. 😃 😍,1
but pakistan don ' want bajwa again? why lawyers are protesting against # bajwaextention? they have that if will get time will think ahmadiya only? or pakistan ' t want him? because he kafir according to?,1
aur yaha boatbesan people charsi karahi ka restaurant hai,1
india ki or moodi ki maa behn ek krni khoob aati h ik ko..  itna to pta chal gya ho ga ab tk..,0
 kis ko bola hay g,1
and hijra are trans!,1
kitne the randi ne is video ke,0
yahoodi baad pesh hai khatooni,1
"bhai me ye e likhny wala tha, aap ka jvb sun k khushi hui",1
bhai ye begherat akhrot kya jawab dega awaam ka khoon choos raha he,0
zahir hai jb kuch nhi aayega toh yehi kreingy. telolers maa bhen krnay walay khusray,0
bhai us ko heart attack ðÿ œ society k hoa. talaq de k maaf deta to shadi k lye halala k zarorat hoti h ðÿ ˜ œ (molvi hazrat) naraz ho jate aur hania s shadi tu tu (desi liberal) kete bewafaa mard aurat ko maaf na kr. us n marna behtr ðÿ ‚,1
    hawwwwwwwn hareem ke sath esa karne ka soch bhe nahi sakte 😁,1
ye h bail budhii inko kuch na ptaa..ye sab hmlogo se he puchenge 🤣🤣,1
" sab hu dukhi hain, is janam me . khaas kar boys",1
"tumko tu yh b maloom nhi dharny ka asl maqsad kiya tha? bhala fazal rehman k hoty huwe koi yahodi agent kesy ho skta,?",0
ooo babby sa dor choro sath dana do gult usa kaho or jo sai ha usa lakeer fakeer ni bano,1
tum log yahoodi ho kisi ko shuck nahi hona chaheye bus kafi hogae musalmanon ko aur dhoka na dou👹,0
 inko ye nhi pata k duniya ki behtreen intelligence pakistan ki hai....,1
4 years? 😳😳 6 saal se to main dekh raha hoon apko yahan 😂😂😂,1
there are some yahodi daboo like imran chore zakat khore,0
roz dil udaas ho jata hai lekin damjh nahi aati udassi kis baat pe hai💔,1
ka tere ka bhosra agar ka bray me ki. .. .. . bharway afghanistan ja,0
dua lo,1
"are o randi tu teri behen chudwaayegi kya mandir me,",0
phir dekh hyn apki maharat bhi competition phir?,1
rt :   dekh sab ko pata ke ab tu mujhe yaad nii krti🙂,1
ny b spray 🙄 🙄,1
guys keep supporting our she doesn ' know k uss kya expect kar wo sid k sath h ya nhi keep supporting n keep voting when she ' ll come outside understand things better nd will take good decision about her relationship # shehnaazgill,1
# mediastayunbiased hamid mir ne ziada tar lifafy bhoto jaib se nikaly thy. . jis se qatalana hamla kia tha. jis gya. pak ko krne liye.,0
toh dayan bhi kabhi achi hoti hai..🤣🤣,1
"aik jaise randi ronay hain hamaray. prepare well for your cies, pehlay walo main achay grades aayenge toh aagay motivation mille gi. considering you’re in class 10?",0
mene ap k comment parhay hen phir kha he zyada bano nhi 🙄 zahir he jb doghlay march ko support krty ho to khud ko defend krny k liay aisi thinking bhi develop kr li ho gi.  ap se zyada aqal mand to koi nhi ho skta.,0
" wahi toh bhai quality k liye jaana chahiye having such experienced attacker leading only will get us top4, jovic dekhlo nahi toh 🙄.",1
"ex muslims!!! there sunni muslims kill siah, ahmadiya muslims. can't imagine condition of other religions hindus, christians... and we r talking about non religious person.",1
   hahahahahaha mian sb malike kul is party k,1
ye randiyo k koi beth h yh aam bat.,0
abe randi jaisa kuch hota hai kya,0
teri soch or teri harkat dhek lagra h k tere abu k jaanay k baad tere ghar me hindu yahoodi christian buddhist aate the or un ke jane k baad urdu baloch sindhi phthan punjabi meman bhi aate te abhi tak tere abu shak me h ye mera nahi ho sakta,0
gawar pehle padh fir muh khol. aur rk baat mummy par mat jana warna woh sunoge jiska meaning dictionary mein bhi nehi milegi. tweet samajh mein na aaye to school ja yahan mat bhaunk samjha,0
harami hijra,0
yes baat arshad chotiye ko is ke na jaiz abu zulfi bukhari nay batai hai   bhen chod sirf mocking karta hai  kiss randi maa ka dalla putttar bharwa kanjar   kutti ka puttar meray sath program kar teri shalwar utar do ga,0
soch rha danish bhuk sy mara?,1
bandr ke padne se kch nahi hota,0
i just received n kashmiri kulchy 😍 ❤ ️ ❤ ️,1
tum behn chod hindu k maa mar gai the jb hm jutiyan mar rahy thy. salo tum itne haram zady ho apne pilot ko bhool gy jo hmry pas hein,0
saali tere ko ek min m ander krva dungi m,0
faasla rakhain baad mein aap nay nabz kaat leni hai,1
 oye apni zuban dekho bhai.. itny tum nabi(saw) or ashaab k ashiqshame!,1
tery bachu paedesh bhe noon league mansooba tha imran ny biwi py hath rakh mansooba apny name kr kutay insan bhen,0
mujy bi cahiye followers koi ju interact karay thora buhat raat ky is pehar jab me shadeed bore hu ra huta hun,1
 mana k hum ujray huwe  sheher ki misaal ankhe bata rahe he veran tum bhe hu,1
 sahi baat ha😬,1
"effigies of iks wife were burned. in the glorious tradition of pmln who used to make of imran of being a yahoodi agent which abay nahin miliya squad conveniently doesn ’ t remember, ik was a & agent but who cares. . all",1
"masters karain to theek, ye tu disgusting.",0
" thanku so much nadia jamil sahiba ap meri favourite actress hn jo k aik imp cause k lie kam kr rhi hn, allah apko is me kamiyab kre, ameen.",1
6 praise per litre reduction in fuel prices...geo is this a f**kn joke .,0
  mery pas kuch tweets k ss b thy jin ko dakh kar main bohat hansi thi 🌚🌚🌚😂😂😂😂,1
😂😂😂😂foot gaye akhrot,1
tu apni bata tu padha likha hai. hijra ki ulad,0
 wo khuch pata nhi khn hoty hn🔥,1
"fake account chootiay, bas kar do bhenchodo, 3rd class pakistanio",0
hum ne pehle hi kaha tha hijra hai ye,0
mujhe bss ye pata k roona nikal gaya tha. was and my chachu was like hain beghairt ye to beita tum roo ho,0
: dear sir this lady marasi brought for pti '.,0
muj raha nahi i know you are important to,1
aby akhrot 😂😂😂😂😂,0
😂😂! me akhrot kha lu ga! coz us k ilawa me koi dry fruit nai khata! only akhrot and chlgozay😁😅,1
  rehne de ab koshish mat kar😂😂,1
aap itni cute kyun ho yar,1
polls mein mahira ka rakhna,1
gashti aa. .. .. tere ik bhanja hone noon leagi kuttay b hai. tu asali kufafi hai khanzeer,0
ko bhej dain. charsi tikkha se ke ker dain ge.,1
jab masjid ko log ha to masjid ke chande ki to pesa hota ha,1
bari bhenchod or beghairat ki adat ye. shukar hai mjhe esi koi adat nai.,0
  hamza ab teri bari 😂😂,1
saeed randi kay bachay gand may ga bohat,0
tum bc ho be,0
"shame on you and your lies about youth ,idiot ,yahoodi ....",0
"na mao di kuss yahwa gashti,",0
bhen chod tu asay hi bhonkti rahy gi.... tujhy pata kuch hai nhi bas randi k bachi yahan pti ki spport mein bhonkne aa jati hai....,0
humay insaf yahi govt de ge inshallah hum kuch ni mangtay apna haq mangtay hn regular hona haq hamara.,1
mujh sa sab nafrat krty han :(,1
aap 11 se pehle daal lia krien us me jo kch dalna ho,1
tm sb ki maa ka bhosra bhenchod trump sahe tmhay yehta hai,0
number 1 killers of the muslims is ......muslim.  sad dam killing muslims. syrian dictators killing muslims  talibans killing muslims  isis killing muslims # saudi arabia killing yemenis  saudi blockading qatar bahrain riots  sunni killing shia  sunni killing ahmadiya,1
"politics is wicked and crazy. zardari boy is called bhutto. the biggest phattu called sher. the most despicable scum of country called maulana. the best advocate have had in the last is calleds yahoodi agent. , abusive /, 21195543943489953792, 1195543943489953792, flinderssa, agar qadiani he to sab yahoodi ho israeli agent",0
kahan jao ge mujhe chor kar main pooch pooch k thak gaya wo jawab mujh ko na de saka wo to khud sarapa sawal tha  wo jo mila sadyion baad bhi mere lab pe koi gila na tha meri chup ne usay rula diya jisey guftagu main kamal tha,1
chalain tau 😂 agar ab is ne mazeed bakwas ki tau is ke level pe aa ke seesha dikhana paray ga i think,0
yeh baat toh aapnai sahi kahi ji. 👍👍👍,1
wali aisi hoti h sir,0
tere naam humne kiya hae zindagi ka kabaara sanam,1
bhen ki chut uski jo aisa soch v rhe h.... maa chod denge aise logon kj,0
 nhe ho gi you can say😂😂,1
 main bht pyari hun 😆😆,1
ki zrorat ha wasy kaam ho jaaye 🌚,1
"still a long way to go, here we can’t accommodate one ahmedi finance minister and country wide protest started for the removal and the same people would happily go abroad and do petty jobs under them with out any issue.",1
ni kya rhe ho wo dekh rha ho,1
  ye to phr bhjwany waly ki mrzi 😂,1
 sab mai sab sy pyari ap lag rai hain ☺️,1
ohhhh myyy goddd! ! 😭 i your session cozz i was in college: (( # 😭 one word for fans like me? jinhon chat session sirf universities wajah miss kr dia? ?: ((,1
 i can say that too but i read it carefully ab tou sb mehnga itna ho gya hai😂😂 pata chlta rheta hai 😂😂,1
tu bc h 😌🤣,0
mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,0
rt : #planb_rocking   go yahodi ejant go,0
 koi na ma hun na agr unho ny mara tujhy to ma baxhany ki try kru gi😂😕,0
bc hmary lie entertainment tm log hu😂😂😂😂 tmhe na dekhin to kise dekhin,0
mere liye sana frst second asim becz he is gd nd nyc prsn #mahirakapappuparas ,1
and your mum doesn't even know who's your real father.. pta kitno se halala krwaya hoga,0
the hijra has already adopted them.,0
bhai nhi bhen bol 😂,1
  beta apni ami se pochna puri tafseel se btayen gi,0
to bhenchod gidad ...gidad ki hi maut marega😂😂....kya yarr🤦🤦,0
lakin m ne ye tu nhi kaha tha k m magn ga bhi nhi😏,1
khud ko dekh liya kya charsi,0
baap hai. kanjar ko bool mangay. bhosari kay # dharna day tu bhi tabah thooooooo,0
"phle didi ko ca ka chadha, par vo unki se bahar tha. fir didi ko ka bhoot chadha, par kaha gya hai na jab se na toote to g * * d se todne baat nahi chahie. to isslia didi ab apne mohalle ke chutiya katne katwane me lgi hai.",0
tera baap hay burhan wani aur tera jija hay,0
tu bhen chod ik ki hai,0
sasti randi.... apna modi ki english dkhi ha.. bc us ka knowledge dkha ha... 🤣 🤣 🤣 🤣 🤣,0
 shukla ka behavior changed hua hai because usko bola gya tha she is in luv with ,1
 kya pata aesa na ho.,1
madr jaat teri gaand me danda ghused ke tere muh se nikaal dunga...bc saale kya review kiya hai tune tanhaji movie ke baare me....bc saale,0
"abuse and cursing won’t cut it for me..... hang nawaz, sons won’t give a shit.... they love only money.... ohhhh found the appropriate word. beghairat!",0
is badhwe ka dalo,0
masjid shaheed ki ab zameen par bhi qabza kar lia.    randi ki nasal modi terrorist hai to mumkin hai,0
 ye satu kya hota hai wese,1
ni raha is haram khor kanjre k bachy lanti beghirat randi beta safi,0
"i think tm ny kuch ni choda ho ga,😅",1
 masoom to nai lgty wese kisi angle se b 😂,1
nahi.... lekin menu ptaa teri kudi kol main so jawan ty tu nhi bolna .... gashti maan da ktoori da bacha #general nu naaw tu baji dy tere wargy hor ee bht ny wesy main mar gyan vella ? dally,0
talab talab bs teri hai muja nashon ma nasha banka... ,1
 weldone khawaja sab,1
"woh natural dress me hoti hen ye surkhay hen coomunist seculer ahmedi kaafir,2013-12-24 17:40:19",0
 dur nahin lagta aisi sunsan jagah per?,1
"kasam se. mujhe lagta tha tareekh parhne waale bare qabil, empathy rakhne waale loug hain. phir humain hamari professor aik yahodi ki book talk pe le k gaye. wou itna parha likha insaan, jis ki kitaab harvard publish kr raha tha, usne puri kitaab muslim ko bura kehne k liye likhi",1
lanati ho tum par.,0
beta pak pak foj agr khan hukam hum india din ly leay.,1
bhenchod ye har insaan instagram pe ayushman khurana ka kuch toh kyu daal raha hai,0
yeah qandeel balooch k baad bakiyoun k pichay b hath dhoo kr purr gai hain. bukhsh day inki jaan mulana sb,1
hame apny qaid ki asliyat ka pata ...tum zara pata kari apny niyazi ka is yahoodi againt ka,0
kbhi nahi. 😂,1
 na chairo hamein ham sataye huy hein,1
"rt : kitne vaade, kitni baatein baaki hain kitne din aur, kitni raatein baaki hain.",1
nara ham ny lagya nahi lagya sahi khanzeer k bachy. .. or yi nara bilkul ha,0
fuck yes! bhadwi randi bas kro bhenchod!,0
zoya h?,1
faasla rakhen baad mai ap sey koi kaam hota nahi hai ,1
 ohh acha 😕 beta ab tum nazar ao zra mjhe yha pe 😕😂,0
rundi ke bachey bhonk zehni ghulam,0
qalandar honey pe ajeeb sa fakhar mehsoos ho raha aaj ;),1
what kind of language you expect from a khusrey bilawal sy.,0
2020 and people still use “khusra/khusray” as insult deserve a slap strong enough to dislocate their jaw.,1
kabi to chaplosi say bahar a jao. ap jasay danshwar hi qoom ka bera gharaq karty hain. aik project azeem to ap ka fail ho chuka dosra bhi nakam hi ha. sal bad us per bhi mafian mango gay. lakin kia karain danshwar jo tharay,1
issi jagah kisi ne aurat pe baat ki hoti dunya ne pagal ho jana tha. gandgi har jagah hai.,1
yahan har kam k ilawa kuch chahta hae chod se cricket to kabhi sahih kheli gaye mulk badlay 🤒,0
aurat ke rights ne quran mein clearly difine ker diye huwe wo rights deta bhi ghalat jo unn se wo ghalat hai,1
ap log dekh lena ye bossriwale jeet bhi jayenge bc delhi walo ko free ka khana ha fer gdp ko rona ha,0
assalam o alaikum bakhair 🌷 🌷 🌷 🌷 ️ ❤ ️ ❤ ️ 🌷 🌷 🌷 🌷 🌷 🌷 🌷 tapish apne gunahon ki 🌷 🌷 sheher ka mousam khushgwar nhi 🌷 🌷 din bhar hai nafrt 🌷 🌷 🌷 say insan or kehta hei k parwardigar hota!,1
chutiye halala ki upaz tu hai mein nahin isaliye tujhe zyada pata hoga,0
phudi chup kar,0
 nawaz sharif shehbaz sharif tere sagey behnoyi hain na jo unka zikar kartey teri zubaan par chhaaley parhtey hain.hassan aur hussain nawaz tere thoku hain jo maa ke janaazey par na aaney par teri zubaan harkat na kar saki unke aagey,0
bhanja 3 saal,1
bhenchod sahi se chaato mile ga indian,0
tere baap ki bhi aukat h waha ka exam clear krne ki... jo kuttte ki tarah bhaunk rha,0
chop ke,0
  mazy hn ap k chalo ab ap pizza or dry fruits bejho,1
rt : no one really cares..sb dramy ha bc,0
"hein🤔 hamara pm charsi hai??😱,",0
haha apka time bhi ayega😂 apke liye b tweets hongi phir,1
tum 1 intahai.,0
bhen chod kuch kaam bhi kar liya kar. bas khaali baithe baithe baatain hi chodta hai tweeter pe chutiye. sale gulalali ko bhi baksha..,0
ap noni kutty completely ho chor ho ju nahi.,0
bc lipsing k paisy leny hai unho ne,0
  ashaw chalo mazak nahi buss bhot ho geya flert 😂,1
bi jata ha un ka lagta 15 day ya 30 jb jb time end ga wps to ay gy,1
" yahan jaali medicine, milawatt shuda ghiza, outdated ishya-ay khurd o nosh, taiz raftari  etc. k sabbab aamwaat mamool hein, govt smait koi bhe ap k tweeted golden alfaz pay focus nahi kerta",1
agar kya agar? ! fuck off bhenchod,0
main poora nakli hun,1
kehtay ho nai ha choron ka sardar ha chor ki koi okat nai bayghart kanjar kashmir lanti imran yahodi k samnay apni family ko dekho fardos veena malik afzal chun awan jahngir tareen tum kasm day do main youthiya ban jaon ga paka,0
jis ka anjam tha andeera wo smhaa jali he na hti,1
wo ek actor h bhenchod. ek actor se gaand phati pdi h pure pakistan ki.😂😂,0
or lanat hai tum jesy lundy k liberal pr khud ko musalman kehty ho mgr toheen e risalat k qanoon ko kala qanoon kehny waly ki himayat krty or shaheed ka drja dety ho us lanati ki har bat on record h k kya bakwas ki us ny mgr tum sirf is liye k wo ppp ka numainda h usy defend krty,0
 kuch nii hum ne kyaa chahna,1
court will never summon ptm leaders narry pori qoum hurt karty hain when say abuse our and army,1
 as it should be. mtlab apni marzi hai. unnecessary pressure na daalna chaiye na aana chaiye. good job ❤️,1
 lekin asli mai bhee tou kartay hain na. tou khuaab mai ye thori pata chalta hai k khuaab hai ya haqeeqat. phir agar na istemaal karain tou kya pata khuaab na ho haqeeqat ho.,1
tere bachche per hi sakte hain.,0
mandir yahin banega (in your stupid voice)  shayad hum muh se mungfali nahi tod paate par aaj teri g*nd se akhrot zarur tod diye 😂,0
mohtrma ki update the kitni lpad sheding ho ha isb ab mar rha ha jo andr tha,1
tu bar bar boly yaar yaar  me teri bund cheeru maar k apni talwar teri baji ki phudi me daalu apna hathyar teri maa ka phuda chod chod k chalau tmary khandan ka karobar  ek din tera aba ro ro k boly dekho tmari bhen ki nangi photo ai ha waha jisy kehty hain akhbaar,0
iqra idr mostly aise he log han ya to umber se jaya na kren ya phr chup kr jaya kren q k ap tweet krti han to at least mujy or tension hti jb ma ak mazeed aisa beghairat insan daikhta jisk ghr me koi maa behn ni ha isly wo sae behave ni krta ladies se.....,0
qandeel bloch ki b last mulaqat isi sahib say hoi thi  best off luck👍,1
bloody motherfucker timewaster bhenchodo se pay hota nhi h aa jate hain muh utha k apni ma bahan chudwane time wasters sb dur raho jo pay krega wo hi message kre,0
he is the production of halala by any molvi,0
aese aese bhen chod dangar bethey hean . kutey ki tara bhonk raha hy bc,0
 ye  ko iski biwi muh kaise laga leti hogi .. itna neech soch kaa hai ye.. apne bacho ko bi woi sikha raha hai jo iski maa ne isko sikhaya ..,0
 pata nhi....tumahary to bohat sary friend shongyebunsy kar lena. 😂😂,1
 dafa ho ja yara ja k nahaly😂,0
aakhir ye kab-tak  hijday randiyow ki maan-maani  yahi sab sikhatye hai aur yahi sab sikhtye hai kya is jnu may  ager ye gandi nasal aaise hai tho inkye maa-baap pakkye hira-mandi kye bhadway aur randi hogye,0
controlled media ha. lanat ha aise or pe.,0
mera bhenchod,0
ye khud chutiya hai ishko iske ma baap ne discipline nahi sikhai...jute maro sale ko,0
to bc tu ne unhain hi dikhani jo krh rahi woh ker,0
wha bhai ye shero chod k kam kro ap pr bi pesa,1
bhenchod ragging sy bachnay k bahanay thay tu nay mujhay waqai main mareez bana dea tha bad main 😂,0
yara tumhari profile business he. . ent business to showbiz walu k hota he actor singer stage dancer + wghera. .. kb se start kia he business? wese sood aaly km kolu tan v he 😄 😄 😄,0
 koi ni seek jao gi mujy bi ni ati thi bas khl khl k seek gia,1
