text,label
tera baap hai. kanjar kia ko iss bool bhi mafi mangay. kay bhosari # dharna day taba aur bhi tabah tu day thooooooo,0
"phle didi ko ca ka chadha bhoot, par vo unki aukat se bahar tha. fir didi ko banking ka bhoot chadha, par kaha hai gya na jab muh se papad toote na to * g * d se todne akhrot ki nahi baat karne chahie to. isslia didi ab apne mohalle ke ka ladkon chutiya katne katwane me lgi hai.",0
tera baap hay burhan wani aur tera jija hay,0
tu chod bhen ik ki paki number taxi hai,0
sasti randi.... apna modi ki english dkhi ha.. bc us ka knowledge dkha ha... 🤣 🤣 🤣 🤣 🤣,0
 shukla ka behavior changed hua hai because usko bola gya tha she is in luv with ,1
 kya pata aesa na ho.,1
madr jaat teri gaand me danda ghused ke tere muh se nikaal dunga...bc saale kya review kiya hai tune tanhaji movie ke baare me....bc saale,0
"abuse and cursing won’t cut it for me..... hang nawaz, sons won’t give a shit.... they love only money.... ohhhh found the appropriate word. beghairat!",0
bhai is video badhwe ka dalo mat,0
masjid shaheed ki ab zameen par bhi qabza kar lia.    randi ki nasal modi terrorist hai to mumkin hai,0
 ye satu kya hota hai wese,1
lifafa raha ni mil is haram kanjre khor k bachy ko lanti beghirat randi beta ka saleem safi dalaa,0
"i think tm ny kuch ni choda ho ga,😅",1
 masoom to nai lgty wese kisi angle se b 😂,1
nahi.... lekin menu ptaa teri kudi kol main so jawan ty tu nhi bolna .... gashti maan da ktoori da bacha #general nu naaw tu baji dy tere wargy hor ee bht ny wesy main mar gyan vella ? dally,0
talab talab bs teri hai muja nashon ma nasha banka... ,1
 weldone khawaja sab,1
"woh natural dress me hoti hen ye surkhay hen coomunist seculer ahmedi kaafir,2013-12-24 17:40:19",0
 dur nahin lagta aisi sunsan jagah per?,1
"kasam se. mujhe lagta tha tareekh parhne waale bare qabil, empathy rakhne waale loug hain. phir humain hamari professor aik yahodi ki book talk pe le k gaye. wou itna parha likha insaan, jis ki kitaab harvard publish kr raha tha, usne puri kitaab muslim ko bura kehne k liye likhi",1
lanati ho tum par.,0
beta pak pak foj agr khan kary hukam to poora hum 5 india din my ly leay gay.,1
bhenchod ye har insaan instagram pe ayushman khurana ka kuch toh kyu daal raha hai,0
yeah qandeel balooch k baad bakiyoun k pichay b hath dhoo kr purr gai hain. bukhsh day inki jaan mulana sb,1
hame apny qaid ki asliyat ka pata ...tum zara pata kari apny niyazi ka is yahoodi againt ka,0
Pyar kbhi jhukta nahi. 😂,1
 na chairo hamein ham sataye huy hein,1
"rt : kitne vaade, kitni baatein baaki hain kitne din aur, kitni raatein baaki hain.",1
yi nara ham ny pathanoo lagya ha ksi indian ny lagya nahi sahi ha k khanzeer. bachy. . or yi nara bilkul nara sucha ha,0
fuck yes! bhadwi randi bas kro bhenchod!,0
zoya ye kon? h,1
faasla rakhen baad mai ap sey koi kaam hota nahi hai ,1
 ohh acha 😕 beta ab tum nazar ao zra mjhe yha pe 😕😂,0
rundi ke bachey bhonk zehni ghulam,0
qalandar honey pe ajeeb sa fakhar mehsoos ho raha aaj ;),1
what kind of language you expect from a khusrey bilawal sy.,0
2020 and people still use “khusra/khusray” as insult deserve a slap strong enough to dislocate their jaw.,1
kabi to chaplosi say bahar a jao. ap jasay danshwar hi qoom ka bera gharaq karty hain. aik project azeem to ap ka fail ho chuka dosra bhi nakam hi ha. sal bad us per bhi mafian mango gay. lakin kia karain danshwar jo tharay,1
issi jagah kisi ne aurat pe baat ki hoti dunya ne pagal ho jana tha. gandgi har jagah hai.,1
har bharwa yahan apnay kam k sab ilawa krna kuch chahta hae is chod bhen cricket se to kabhi sahih kheli na ab gaye badlay mulk 🤒 ga,0
aurat allah ke ne rights mein quran clearly difine diye ker huwe hain jo rights wo nahi deta wo bhi aur ghalat jo unn se zayada demand kerr bhi wo ghalat hai,1
ap log dekh lena ye bossriwale jeet bhi jayenge bc delhi walo ko free ka khana ha fer gdp ko rona ha,0
assalam o subha alaikum 🌷 bakhair 🌷 🌷 🌷 ️ ❤ ❤ ❤ ️ ️ 🌷 🌷 🌷 🌷 🌷 🌷 🌷 tapish hai apne gunahon hi ki 🌷 🌷 mery sheher ka mousam khushgwar nhi hota 🌷 🌷 din krta bhar hai nafrt 🌷 🌷 🌷 insan insan say or hei kehta k razi parwardigar nhi hota!,1
chutiye halala ki upaz tu hai mein nahin isaliye tujhe zyada pata hoga,0
phudi ki ja chup kar,0
 nawaz sharif shehbaz sharif tere sagey behnoyi hain na jo unka zikar kartey teri zubaan par chhaaley parhtey hain.hassan aur hussain nawaz tere thoku hain jo maa ke janaazey par na aaney par teri zubaan harkat na kar saki unke aagey,0
ha bhanja saal 3 ka,1
Sahi bhenchod se aise chaato mile nahi ga indian citizenship,0
tere baap ki bhi aukat h waha ka exam clear krne ki... jo kuttte ki tarah bhaunk rha,0
Randi chop nassal ke,0
  mazy hn ap k chalo ab ap pizza or dry fruits bejho,1
rt : no one really cares..sb dramy ha bc,0
"hein🤔 hamara pm charsi hai??😱,",0
haha apka time bhi ayega😂 apke liye b tweets hongi phir,1
Tum 1 intahai pm ahmaq ho.,0
bhen chod kuch kaam bhi kar liya kar. bas khaali baithe baithe baatain hi chodta hai tweeter pe chutiye. sale gulalali ko bhi baksha..,0
kutty ap ho noni completely beghairt chor ho ho etc ju ik nahi hai.,0
bc lipsing k paisy leny hai unho ne,0
  ashaw chalo mazak nahi buss bhot ho geya flert 😂,1
jo jata bi un ha ka viza lagta ha 15 28 day day 45 day ya 30 time jb jb end ho ga wps to na ay gy,1
" yahan jaali medicine, milawatt shuda ghiza, outdated ishya-ay khurd o nosh, taiz raftari  etc. k sabbab aamwaat mamool hein, govt smait koi bhe ap k tweeted golden alfaz pay focus nahi kerta",1
agar kya madarchod kya? agar! off fuck bhenchod fuckkk offf,0
main poora nakli hun,1
such ho nai kehtay chor ha ka choron sardar ha chor ki to koi okat he nai ha bayghart kanjar kashmir frosh lanti sazishi imran yahodi k samnay family apni ko dekho fardos afzal veena malik chun babar awan jahngir tareen tum kasm do day main youthiya ban ga jaon wada paka,0
jis ka anjam tha andeera wo smhaa jali he na hti,1
wo ek actor h bhenchod. ek actor se gaand phati pdi h pure pakistan ki.😂😂,0
or lanat hai tum jesy lundy k liberal pr khud ko musalman kehty ho mgr toheen e risalat k qanoon ko kala qanoon kehny waly ki himayat krty or shaheed ka drja dety ho us lanati ki har bat on record h k kya bakwas ki us ny mgr tum sirf is liye k wo ppp ka numainda h usy defend krty,0
 kuch nii hum ne kyaa chahna,1
court never will summon ptm worker and leaders k jin narry qoum pori ki feelings hurt ko hain karty when they abuse say our and state army,1
 as it should be. mtlab apni marzi hai. unnecessary pressure na daalna chaiye na aana chaiye. good job ❤️,1
 lekin asli mai bhee tou kartay hain na. tou khuaab mai ye thori pata chalta hai k khuaab hai ya haqeeqat. phir agar na istemaal karain tou kya pata khuaab na ho haqeeqat ho.,1
tere jaise bachche per twitter hi bhaunk sakte hain.,0
mandir yahin banega (in your stupid voice)  shayad hum muh se mungfali nahi tod paate par aaj teri g*nd se akhrot zarur tod diye 😂,0
roz mohtrma ki update light leti the kitni k lpad sheding ho rhe ha isb ab keera rha mar ha is jo k andr tha,1
tu bar bar boly yaar yaar  me teri bund cheeru maar k apni talwar teri baji ki phudi me daalu apna hathyar teri maa ka phuda chod chod k chalau tmary khandan ka karobar  ek din tera aba ro ro k boly dekho tmari bhen ki nangi photo ai ha waha jisy kehty hain akhbaar,0
iqra idr mostly aise he log han ya to umber se jaya na kren ya phr chup kr jaya kren q k ap tweet krti han to at least mujy or tension hti jb ma ak mazeed aisa beghairat insan daikhta jisk ghr me koi maa behn ni ha isly wo sae behave ni krta ladies se.....,0
qandeel bloch ki b last mulaqat isi sahib say hoi thi  best off luck👍,1
bloody motherfucker timewaster bhenchodo se pay hota nhi h aa jate hain muh utha k apni ma bahan chudwane time wasters sb dur raho jo pay krega wo hi message kre,0
he is the production of halala by any molvi,0
aese aese bhen chod dangar bethey hean . kutey ki tara bhonk raha hy bc,0
 ye  ko iski biwi muh kaise laga leti hogi .. itna neech soch kaa hai ye.. apne bacho ko bi woi sikha raha hai jo iski maa ne isko sikhaya ..,0
 pata nhi....tumahary to bohat sary friend shongyebunsy kar lena. 😂😂,1
 dafa ho ja yara ja k nahaly😂,0
aakhir ye kab-tak  hijday randiyow ki maan-maani  yahi sab sikhatye hai aur yahi sab sikhtye hai kya is jnu may  ager ye gandi nasal aaise hai tho inkye maa-baap pakkye hira-mandi kye bhadway aur randi hogye,0
Controlled yahoodi media ha lanat. ha media or aise terrorists white pe.,0
mera bhenchod lauda saale,0
ye khud chutiya hai ishko iske ma baap ne discipline nahi sikhai...jute maro sale ko,0
to bc tu ne unhain hi dikhani jo krh rahi woh ker,0
Bhai wha bhot ye khub shero shayri chod k kro kam dhanda ap pr bi pesa mrega 😃,1
bhenchod ragging sy bachnay k bahanay thay tu nay mujhay waqai main mareez bana dea tha bad main 😂,0
yara tumhari profile pe entertainment business lga hua. he. ent to business showbiz k walu lie hota he jese actor singer dancer stage + khusray wghera. .. kb se kia start he ye business? wese sood km aaly kolu tan wt acha v 😄 he 😄 😄,0
 koi ni seek jao gi mujy bi ni ati thi bas khl khl k seek gia,1
mushkilain allah aapki aasan kry. pr aap rehmtain aur nazil fermay barktain. 💐 🙏 🌹 💕,1
rashmi randi aur paras bhadwe ko randi's aur bhadwe log ka support mila he😂😂😂,0
"hareem moved form from""sh.rasheeh to abdul qavi"" sorry to say,recall how the voyage of controversies against qandeel ended! still the depressed & aggressive face of hareem's father revolving before the eyes saying""na janay mujhy kissi ghlti ya gunah ki saza mil rahi"" #hareemshah",1
inteha ke dekhaye kameengi hay bhai aap ne tu 😕 😕 😕,1
"K allah (saw nabi) ka ferman k o yahood nisara kabi tumaray dost nahe ho saktay or hum in log badzaaton ko kernay khush k liye kehnay sey ye dartay hain k christianity ye terrorism hai ya yahoodi terrorism hindu, terrorism hai.",0
#pashtunsstandwithmanzoor  gul marjan sab da hash tag rawan day ,1
ye beauti real hai ya beauty hai filter,1
ye syaasi post nai ha!,1
"bala ye bhaia to "" saali shaitan ki "" nikli 😊 👍",0
waah bhenchod...ye log apna point prove karne ke liye kuch bhi kar sakte hain bkl,0
chutiya he b tuu. bhen chod.,0
ooooo mere dil deyaa cheenn  tere peechy kutty peennn #shameonkashmira,0
Ny mei k jana zindgi bht tlkh hai. ..,1
"    ye b kiya ha aor twitter pe khan sb ko b tag kiya ha  lakin hua wohi bina kisi solution k ""relief granted""",1
aap se yahi umeed thi  fakhar,1
haan apney musalmano ko tou bacha lo.. rundi key bachey!!,0
kyun ki is randi raand     ko paise kamaane hai isliye sex mein paise itne nahi milte isliye ye nichhhhh kaam karti hai aise kanhiyaan ka bhi le legi ye paison k liye kanhaiyan kumar wo bhadwa jo randi ka hai,0
yeh water management ka mehnati or parha likha staff hy jo din rat aik kr kay mulk ki khedmat kr rahay hn ,1
lekan teri agg nei buje gi randi,0
"got it. isis has to nothing with do islam ahmadiya. i but have read history the of early islam, those all wars, punishment for against islam conspiracy, apostasy, due beheading to differences in opinions were which proven true and endorsed by the scholars.",1
sab se pehly us insaan ko khush rakho jissy roz sheeshy mein dikhty ho.,1
is ka ajar aik din zaror mily ga😁,1
rt : no one  ammi: akhrot (walnuts) dimagh k lye achay hotay hain dekho unki banawat bhee aisee hai,1
wah mashallah kya bat ha👌👌💞💞😍,1
 o bhai main q naraz hun ge ap say??😳,1
love you sir... mgr kia itna dard bhara end krna zarori tha ? 3 din bukhar e ni utra.....,1
kunal kamra ki maa ki chut me hand grenade...........or teri bhen k bhosde m chris gayle ka lawdaa ......teri maa randi h kunal 100 rupe m chudti h gb road p bhen k lode mia khalifa k bacche apne baap ki photo delet kr nhi to maa chod duga tere ghar m ghus k teri,0
yara tumhari profile pe entertainment business lga hua he..ent business to showbiz walu k lie hota he jese actor singer stage dancer+khusray wghera...kb se start kia he ye business?wese sood aaly km kolu tan wt v acha he😄😄😄,0
  pta ni kon allah ka naik bnda hai 😁🙊,1
 inshaallah zaror hum sab aik hai,1
i you mean re ' all the same hum yaar ache hai dost par uss nazar se tumko nahin dekha sab woh to teek hai uss par barein mein socha maine nahin,1
vo toh hai hei sasti randi aur koi bata,0
ye kaluaa kya saalaa maadarchod hai ki behanchod hai?,0
😂 😂 😂 nahi 😂 samjhi,1
teri maa ka yaar lagta hai bhdve 🤣🤣🤣,0
 agreed ; jest firdous ashiq awan bhi aurat march k against hain .,1
"chod de bhai, you are trying to defend something that cannot be logically defended.",1
yahoodi daboo imran chore zakat khore yahodi agents both are bajwa and imran destroy pakistan ajenda.,0
"behan.. humra tu rishta nhi a, skta russia sey.  hum tu isi trash se shadi kary ga  😂",1
 actually howa ye ky aik din aik bachi my aik wrapper board py lagaya agley din dosri my phir ahista ahista sabney hi shuro kardeya ye kam,1
bol lab k tere azaad han 😀,1
 100 percent agreed👍👍👍.. or jo aj kal loog khushi sy chill k naam per ye kam kerty hain jaiz way sy put also some light on them...,1
   pata chalega aista aista 😂😂😂,1
to ko ab hum bhi pata hai mgr ham nay 2 ghantay pehlay pocha tha,1
abe chal teri dp aur teri shakal khud tatti jesi hai tabhi dikhane me phat rahi hogi... aya bada bhaunk ne... chal nikal,0
god you bless. .. i wish aapki ko maa behan koi gali na ese de. .. . karma lekin h vapis to aayega hi. .. . kya kar sakte hein koi aapki maa behan ko rha bhi hoga de gali ese. ..,1
" iss pr thokney se thok khrab ho jaye, ye bazari aurat ki tra issi qism k alzam lga sacti.",0
app apny zati ke zindage khan ko social media par mazak mat banao. reham post ke tweet par karo,1
 ap ko commission mil gaya bhonkny ka...,0
"kanjar ke bachay, haraami mard, poori side pe jagah hogi but nahinnn, aapke oper se charh ker jaayengay jab tak har jagah hath na maarlen.",0
ohh randi tera rate kiya h i wil fuck you hard,0
booty jb tujhy ny galia nikali tujhy tu samjh jay aa k gi niazi greeb ny kia ka hal kr dia hy,1
 kuni  pashto me pata hai na,1
"akhrot ye dry answer ni, ' point kitni se asani irrelevant bande ne bnadia ko smog h ' 😂",1
 kabhi kabhi mere dil mn ye khyaal aata hy main dunya main ayaa hun kiss liye,1
are bhenchod bheed itni thi ki 3310 nokia vedio se bna. li hahahahahahahahahahaahaha tum chutiye jahil ho to pkde jana lazim hai,0
tweet gujarat ka kiya hai lekin burai lalu ki kar rahe ho...bhag saale phattu kahin ke 🤣🤣🤣,0
ye to apni bahu betion behno maon ki izzat nahi karte pm ki kaise karenge?? jalalat & halala ki paudayish hain.,0
allah aap ki hifazat kry.,1
nhi wo sab mene apni jaibon me rkhe han ajkal😀,1
yeh january nahi ho gaya koi indian drama ho gaya khatam hony ka naam hee nahi ly raha.,1
yess wo start se batamez tha or hai 😏😏 ,1
 ya tum khud ho ghee,1
me apko s ny / dia o inko ap do chlo shabash,1
phir bhikari bola ok bheeg ma apni bahen ki choot dai do bhenchod mujhay bheeg ma tari bahen ki choot chahiye,0
" aap bemar ho, oh allah shet dy aap ko 🌝💕",1
 kon a voooo?bta bhai ko.. abhi leta mein uski..class.🙄,1
 sir geo pakistan show kay clips twitter per bhi shear kiya kro....,1
 mujhy kiya pata ab..🤣🤣,1
"none of you kashmiris have ever done anything about fellow muslims like ahmadiya, shia, balochis in pakistan. yet have all the abuses ready for indians.",1
Ap mn tameez sy sy bt raha kr hn bhai jan ap mujhy mat majbor kro ap ki trah jawab mn deny,1
Mulk apny toh mai randi rona parra hua twitter aur pe sb k dusron mai pajaamay taang rhy daaal,0
ye tu h 😉 sch,1
dil ny yeh kaha hai dil se? next line??,1
bc yeh nii tha ke kaha sath mere badal bhi jaa 🙂 🙂,0
kr lo baat der thori fr nahi kron tang ga tumhe,1
Apki to gaand konsa mai keera gudguddi hai kerta?,0
ki kutto tarah america maar hai raha kaum tumhari ko. .. kitab aasmani walo. .. roj israel filistin may chod raha maa hai tumhari. .. . pahle unse nipto. .. . dare hue 😂 log 😂,0
hi ik h baat,1
😂 😂 😂 yrr mere per bhi mou likha ha? ?? ni na? to q ho khty sab yrrr,1
ab baqi reh kya gya mzaq krny ko sary tou try kr lye🤭,1
Fasla bad rakain mein ap ko yad a jta ha mein garylo larki ny say shadi ha karni,1
mughal pure ka bharwa shreef bharwa family k sat bharwe pane ki bhi had hai,0
  ese jgha gy kyun jiska nam nhi ata?  😆 kisi ny asli ka pooch lia huta to?,1
 2%waly kon beghart hain,0
wtf bhenchod. pregnalt hogye?,0
kb kis bt py mry py ko yaad nhi,1
  bhai twitter per bhi shear krna chahiye .....,1
jazz is really shit network i say mn. ne raat 3 bjy movie download ki jo 2. gb 5 se bhi shayad zayada thi speed itni axhi 60 mbps de rha tha. se 7 8 min mb ho download gai. isi pe network din ko 2 mb ki video download krne mn min 3 diye lga ab aese nii to hotaa,1
rana bas ab tere liye ye randi rona hi bacha hei,0
who you calling gawar asshole...zyaada hi bhaunk rha tu hai...kutte wali baat dil pe lag gyi...chal koi nhi..dil pe mat le...muh mein lele mera...tu apne pe mat aana...tere jaiso ki aukaat pata hai mujhe...aur tere jaiso ki roz gaand marta hun idhar...bachhe ho bacche hi rho.,0
mj sey phele tu mary ga bc. gya tow tu bh yahn sey he hai. thora keera tera andr ho ga,0
kamran be like mein bc pehlay he team mein nahin aa raha ye kya panauti betha diya mere saath. imam thinking about shadab scandal,0
mr. pm me us apke tweet ka kr intzar rha hun jisme bolen ap gy sub k ghro pakistani se or nikalen border apni pr arm force ka sath den q k jahadd ab hi hai jo hona chahye,1
ab sabr kro thori der baad khelty,1
"#ahmaddiya muslim youth of  chapter organised a jalsa seerat un nabi for the remembrance of the holy prophet of #islam. from children to adults, everyone was eager to learn about and promote the peaceful, noble character of #muhammad (peace be upon him). https://t.co/kltx9tqxpa",1
tu jahil phle ptm ka zikr krta na . post koi aur ha aur tu kuch are thok raha ha. u need weed.,0
 hahah g janab 😂♥️  orange for you love ♥️♥️,1
itne time kis se page ho per baat rahi bakwash kerne se pehle check karo to chaat kutch hi rahe khon ho ek side her ko galti ke liye bhi sahi keh raha hai. . ek baar momta bhi ke khon against nahi. bola,0
maa ki choot is madarchod altaf hussain ki. aaye to sahi karachi. pakistan rangers seedha uraa dainge is rundi ke bache ko.,0
halala ki padayish ho aap aur kya expect karenge hum aapse,0
shekhar bhai inse mooh se moofali toot ti nahi hai aur gaand se akhrot todne chale they. #maulanafazlurrehman ne apni dono moofali ke mooh meindaal di #pkmkb,0
bc awaz q ni nikl ri is ki dimgh se 😭😭,0
 hm tery bhi khilaf hn or orat march k bhi,1
"agreed. but you have to take the point ""controversy"" just like you mentioned him ""daku"". proof to ap k pas b nai mgr zuban zadd e am bat hy to keh di ap ny b.. same like ritchie ny b mention kia k aisi baten suni gai hain. leave this now",1
aap to kahty thy nations are not built by roads metro and motorways. u turn champs,1
ek din ayaagaa hisaab lyngaa in zalimona se,1
seriously sari isi game hai ki. . jese time raha hy ja 😐 na,1
army say phatti tu ik ko bola bhen chod mulla,0
chlain ab intrract hota rhy ❤ ga,1
ye kaisy chutiye hein jo sara sara din university mein guzar dyty hn mein tou yahan last lecture lia or yahan ghar,0
se mere fadwalo bhi ek bar chut apna,0
rt buhat: hogiya tamashs en yahoodi nasal fazuloo shetan diesel party mula government ka must action taken against them.,0
alhamdullilah 😂😂aap ko kya pata k hamari kitni majbooriyan hain 😂😂,1
", chutiya madarchod, bhenchod, siddharth shukla k gaya gaali against to sunna pade 90 ga% public siddharth ko kerte follow hai",0
ps: main bhi small handle hoon.🙏🙏 abhi abhi ek bhai saheb taana maar ke gaye hain 😀😀,1
randi is you and your gadha ka land jasi soch,0
rt :  madharchod maulana teri ammi ki chut main tejab dalanga bahanchod khair mana,0
"dear pakistanis, i get your love for the man who saved quran from burning, but how many of you saved that christian couple who was thrown in a kiln to be burned alive? how many of you hopped over those who vandalised ahmedi mosques? how many of you stoped forced conversions?",1
degree kis ki kam. .. pas koi nokarya humary nahi hai. hasi. khushi ki sirf khahanyo zindagi mein hai hotii. . 😄 tabdeeli 😄 😄,1
 koi hd pic ni hy kya? main ny wallpaper lgana,1
peanuts are the tastiest and cheapest dryfruits thank the lord for it. salted pistachios and badam the second. then akhrot. kaju sucks. maybe i've never had 'real chalghozay' but from my experience they are kinda avg in taste.,1
  ye tu ap ny start kiya hai ab ap hi waha sy check kar k bataiy?😉,1
"well so what you want stop praising businessmen which are most important for economy just because they have wealth, what will happen if all the billionaires call a strike together and fired every employee a massive employment cruises.",1
agar 2 log kar larai rahe hon toh aapka farz banta hai ke aap neeche baith taaki jao peeche ko walon bhi dikhaye. de.,1
agr  kanjeri ka koi face hota to wo ye kanjeri ka hota,0
  wah ye sai hy ab tum sariyal ho is mn mra kya kasor,1
daal main kuch kala zaroor hay kahin (deal done any with rose? rose) david ko tu khareed nahin liya?,1
surround yourself with healthy minded people .,1
      ayesha tum ny kashif ka dil tor diya..🥺🥺,1
 us pe jo line hai wo ziada achi h,1
tum tu wo randi ho jo paisay b khud daiti ho agay samj jao. teri jaisi aurtein aurat naam ko kalang hai. buddi khosat.,0
🤭 🤭 🤭 😅 😅 😅 ye aap keh to rahe mein hein doosre to baba g baat ki ker raha tha. .. ..,1
bchod tuje sub kyo e karte block hai apne ko deshwasio mat to chod bhai 😅,0
"saqib nisar mirasi yaad to aata ho ga.. daily court, daily sc k bahir aik tamasha...us time yeh sahoolat sirf aik zaani, cocaineee aur yahoodi k liye thi.. jo haal us baba zehmatey ka huwa, us se bhi bura is donkey raja ka ho ga...",0
"be bv like "" saalay "" abay",0
 jaa m ni boldi hun😒😒,1
bhai chod do oo dummy home minister hai poora uska hair cm ke paas hai,1
but we have a firm belief now that qadiyani and ahmedi neither want muslims nor pakistanis to live in a harmony,0
ye teri maa ka yar ha.. bhenchod imran k kutay.. ye pti ko nanga krta ha.. pinky gashti,0
 aur jo sajji dikha k khabbi mari?,1
Shakhs koi tou youn milay woh keh tou milay milay sakoon,1
apnay ghar ka gaand   tu khud saaf karo k wo b khan nay karna hai a k,0
ohooo. . allah pak. mama apkii atta ko jannat ki. hy. . dnt worry. . maa. khii b hoo apny bachon dakhtii ko hy. ..,1
walon zamane se chup ke rone ke din nahi hain usay ye kehna hone udas ke din nahi hain jan sakti hon main wasal mai bhaid asal hai kya hqeqat mgar shnas ke hone din hain nahi,1
 many asa kaha hi nai tha tm.ny hi kha is k mtlb tmhy kasar ha,0
nahi sasta tu kr nasha log leny ke pangay ajaty is se 😅 kida jaye ab yea,0
chalain aap kehte hain tau janay deti hoon😂 lekin agar ab is ne mazeed bakwas ki tau is ke level pe aa ke is ko seesha dikhana paray ga i think😁,0
bahanchod kash us din teri maa ne oral hi kr lia hota,0
 acha agar mujh se koi ghalte huwe h i am sorry,1
"khana banana aata hai? asked the mother of the potential groom  ""nahi par banana ek baar mai khana aata hai"" she winked looking at the guy  her wordplay and his foreplay made them for forever 😂",1
aap to kahty thy are nations not built roads by and metro motorways. turn u champs,1
"sadda bilawal hijra ho jamallo, !!!",0
acha han ho tm multan se?,1
mujy aap krooo follow,1
q aap ki nhi aai kya ? 😂😂😂,1
baap ke me ghutno acha lag rha hoga xd,1
 paki b yr hai hai na 🙄🙄😳,1
shakl to is qabil b nhi k koi larki dekhy or marnay ki baat krta hai. tery naseeb mai teri maa jaisi randiyan hi hain 🤣,0
Main sb becharay randay hain. b app free ho. nikkah kar. lo. ...,0
 lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,0
Aur tu tera buzdil baap behandchood mar par jaayeghaa eternal burhan hero wani is alive for ever july 8 bahaadur burhan wani day for ever for ever for ever 👍 ✌ ️ ✌ ️ ✌ ️ ✌ ️ ✌ ️ ✌ ️ ✌ ️ ️ ✌ ✌ ️ ✌ ✌ ️ ️ ✌ ️ ✌ ️ ✌ ✌ ️ ️ ✌ ️ ️ ✌ ✌ ️ ✌ ️ ✌ ️ ✌ ️ ✌ ️ ✌ ✌ ️ ️ ✌ ️ ✌ ✌ ️ ️ ✌ ️ ✌ ️,0
 munafiq k liye koyi izzat nahi,0
 mai abhi kisi ka ghr b bsana😛,1
darasal kuty likhna tha chahye or han un ki olaad kuto bolti he or tu bola wo bhenchod pine peshab madarchodo walo,0
tumhari aukaat hai saale randiyo ko nachana jaante ho iska matlab ye nhi kuchh bhi bologe,0
 ok ...wo is lye k jab tmhen ghusa ata to mjh khushi milti kalejy me thand par jati hy*_*,1
 agar aaj se 40 saal pehley isi tarha ke banner pakarh kar mera jism meri marzi waala naara aapki amma ne maara hota to aap is duniya main ye tweet karney ke liye maujood hi na hoteen 😑😑😑,0
kanjara lol teri maa ka yaar mao luna fazloo ka dharna hai lol ab bhi khamoshi bol raha hai kanjara lol munafiq mulla na 3 main na 13 main lol,0
abey chipkali chut ke ke pasine tere akhrot dono tod kar majaar bahar ke dunga baitha samjha bsdke,0
 mn kisi r ki hun filhal,1
   yara she is bhtt achi larki dil pe ni leigii waise bhh it was just a match xd mjhee uneed hai ifra ke ghr ka tv sahi hoga😂😂,1
correct bro...ye fattu honge saale...ab yahan bhaunk rha hai,0
han g e rakhail awal kiya rai bak hai. ahmaq kisay kah rai hai tera dali. baap ho ahmaq ga ki ghasti bosri dali,0
playactingggg bc! chutiyaap yehi ko dekhnay ga milay aaj?,0
se umar hi pehle ho buddhe chuke hai 😂,1
not its any a kind of mind. . about it the freedom. what. kind of freedom they. want maine. jo likha hai uss par kro comment. . yun close reply ended kar ke. bhagao mat,1
awin rusiyan na kar mere jaan sajna ek din shad jana aa jahan sajna,1
 aub tu hum naam k hi muslim reh gye h hum....tum yoga.... or kuch indain religion sy kuch related h tu wo b kr lo.,0
ha padh liya vo hi soch rha tha isko kya hogys,1
main dawat islami k hazaro logo ko janta hon jinki dhariyan  nhi hen woh hazrat sahib ki shbat main rah kr b dhari nhi rkh skay kou phr wob yahodi hen molana ilyas atari sahib k  mureed kuch khiyal kro bak bak ka faida nhi jwab do jnab,0
 yahan tou mention nahi kiya miss ap ny,1
ek jhut chupane ko kitna jhut bolega.......haan d protest was from jnsu and abvp.  bc kuch v patta nahi tum mc sab ko kya milta hai jhutta afwah failla ke .....we know ur ideolgy .....press ho biased media mut bano...,0
"Nahi hai dalla ye randi, har post ke bik saath jata hai bho * diwala! 😂 😂",0
# khuda ki qasam agar mey tu hota zinda nahe bach sakta ta ye muj sey beghairat yahoodi kafir.,0
Dekh sab ko pata ke ab mujhe tu yaad nii 🙂 krti,1
 meri class hy na 😂,1
nai ma dekh 😂 rh,1
apni umar dekh aur apni baty dekh bhenchod,0
aap samajiye chronology. why married jpeg people are happiest the?,1
"Hope sort out males society of. no discrimination by mullahs, , halala 3xtalaq & attire as per women ' desire s not what decides sharia. aazadi mullahs from. you support totally",1
tere me kis cheez ka attitude hy bai? looks can only get u this far. personality tatti hy.,0
abe bharwe chor dana muh jab kholta hai tu gandh hi nikalta hai,0
          oohhh teri 😂🙆‍♀️,1
bc konsi charas k mar baitha tu h? hme bta b de ek yar yaha - aadh b bande h unko b jarurt pdti h,0
bhenchod bikao saray k saray,0
another handball denied bhenchod,0
ye kon s science h,1
rt :  ek tha larka ek thi larki diwani..,1
han na 500 mein bc kya kya ho jata ha😂,0
jesi tum rundi ka kia bacha bechare hoga? ko sari zindagi rundi ke bache thane ke parrenge sunne,0
saleem tu planet safi ka sy sab bhenchod bada zalil begairat namakharam harami hai,0
ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,0
 phr tu tmko tension lene ki zarorat nii,1
  kash ye dakhny sy pahly mera account suspend ho gya hota 🌚🌚😂😂😭😭😭,1
  y she is nt getting the love she deserves? is she too naive? jo koi ata hai bol k chla jata hai,1
🤦‍♂️🤦‍♂️fir randdi rona,0
ye sa**i toh pakka kisi halala ki paidaish hai,0
